asset,amount,activity_type,timestamp,user_id
BTC,0.00956802,deposit,2025-01-18T01:47:06.692713Z,521-11011-1521-1981-1101
NGN,13851,withdrawal,2025-03-12T12:15:13.20563Z,531-1511-1521-1561-199
NGN,40000,withdrawal,2025-01-18T01:50:28.190448Z,981-11021-1521-1971-156
NGN,17000,withdrawal,2025-01-18T01:50:48.958332Z,541-1511-1521-1971-152
NGN,40100,withdrawal,2025-03-12T16:31:01.659459Z,1021-1551-1521-1561-152
NGN,2098,withdrawal,2025-01-18T01:52:10.855757Z,1021-1511-1521-1571-157
NGN,149000,withdrawal,2025-01-18T01:52:15.50712Z,1021-1511-1521-1571-157
ETH,0.00564507,deposit,2025-01-18T01:52:41.124038Z,981-1571-1521-1571-150
NGN,7000,withdrawal,2025-01-18T01:53:45.218447Z,521-11011-1521-1981-1101
NGN,60000,withdrawal,2025-01-18T01:56:39.704856Z,511-1511-1521-1981-150
NGN,7100,deposit,2025-03-12T15:32:55.109268Z,551-11021-1521-1971-199
BTC,0.00136972,deposit,2025-01-18T01:57:00.199034Z,571-1561-1521-1981-156
BTC,0.00614695,deposit,2025-01-18T01:57:05.9197Z,481-1561-1521-1571-149
BTC,0.00957325,deposit,2025-01-18T01:57:12.608121Z,1001-1511-1521-1561-1101
NGN,10000,withdrawal,2025-03-12T12:15:22.421234Z,1001-1981-1521-1571-1101
BTC,0.00179153,deposit,2025-01-18T01:57:14.384972Z,1001-1551-1521-1981-149
BTC,0.00034219,deposit,2025-01-18T01:57:15.095815Z,521-1561-1521-1561-151
NGN,50000,withdrawal,2025-01-18T01:57:27.601126Z,991-1501-1521-1981-199
BNB,0.04625458,deposit,2025-03-12T16:31:07.866297Z,551-11001-1521-1571-157
BTC,0.00017098,deposit,2025-01-18T01:57:57.690537Z,1001-11011-1521-1561-156
BTC,0.00054366,deposit,2025-01-18T01:58:01.789214Z,511-1491-1521-1561-1101
NGN,10000,withdrawal,2025-03-12T12:15:27.650648Z,1001-1981-1521-1571-1101
ETH,1.16506933,deposit,2025-03-12T16:31:04.235385Z,551-1981-1521-1971-1101
NGN,10000,withdrawal,2025-01-18T01:59:32.727834Z,571-11021-1521-1981-150
USDT,16.4,deposit,2025-01-18T01:59:36.607518Z,1001-1511-1521-1561-149
NGN,7000,withdrawal,2025-01-18T01:59:38.203032Z,571-11021-1521-1981-150
NGN,48600,withdrawal,2025-01-18T01:59:39.919415Z,541-1991-1521-1561-157
NGN,15000,deposit,2025-01-18T01:59:52.572478Z,991-1491-1521-1971-154
USDT,22.4,deposit,2025-01-18T01:59:56.669978Z,561-11011-1521-1571-151
NGN,15904,withdrawal,2025-01-18T02:00:01.81751Z,511-1561-1521-1571-1101
NGN,31300,withdrawal,2025-01-18T02:01:52.563552Z,981-1571-1521-1571-150
USDT,179.067743,deposit,2025-01-18T02:01:58.150209Z,1021-1571-1521-1981-1100
BTC,0.00193721,deposit,2025-01-18T02:02:17.756921Z,521-11011-1521-1981-1101
BTC,0.00020252,deposit,2025-01-18T02:02:28.811797Z,501-11001-1521-1571-199
NGN,60000,withdrawal,2025-01-18T02:02:41.254277Z,981-11021-1521-1971-156
NGN,8000,withdrawal,2025-01-18T02:02:47.299319Z,1021-1511-1521-1571-157
NGN,60000,withdrawal,2025-01-18T02:03:37.562341Z,981-11021-1521-1971-1100
USDT,120,deposit,2025-01-18T02:04:06.936685Z,511-11001-1521-1571-153
NGN,50052,withdrawal,2025-01-18T02:07:34.50792Z,541-1991-1521-1561-157
NGN,95826,withdrawal,2025-01-18T02:08:29.6765Z,1011-1551-1521-1571-199
NGN,39999,withdrawal,2025-01-18T02:10:53.682785Z,511-1981-1521-1571-148
BTC,0.00516008,deposit,2025-01-18T02:12:57.021678Z,991-1981-1521-1981-153
BTC,0.00957894,deposit,2025-01-18T02:12:57.572842Z,531-1491-1521-1971-151
TRX,14.0242,deposit,2025-01-18T02:12:59.295449Z,981-1561-1521-1571-154
NGN,50000,withdrawal,2025-01-18T02:14:16.307627Z,521-11011-1521-1981-1101
NGN,28627,withdrawal,2025-01-18T02:14:30.090495Z,1001-11011-1521-1561-156
NGN,5000,withdrawal,2025-01-18T02:15:24.610906Z,981-1561-1521-1561-199
NGN,6000,withdrawal,2025-01-18T02:18:23.268896Z,541-1521-1521-1981-198
NGN,15003,withdrawal,2025-01-18T02:21:10.004222Z,1001-11001-1521-1561-154
NGN,50000,withdrawal,2025-01-18T02:21:24.211363Z,521-11011-1521-1981-1101
NGN,20000,withdrawal,2025-01-18T02:21:38.198005Z,521-1481-1521-1971-197
NGN,5000,withdrawal,2025-01-18T02:22:57.75678Z,991-1981-1521-1971-197
NGN,50000,withdrawal,2025-01-18T02:26:49.324625Z,521-11011-1521-1981-1101
TRX,31.943273,deposit,2025-01-18T02:28:35.289549Z,1001-1981-1521-1561-154
USDT,150,deposit,2025-03-12T17:35:49.626187Z,1021-1521-1521-1561-148
NGN,50000,withdrawal,2025-01-18T02:32:38.617342Z,991-1541-1521-1981-151
NGN,2000,deposit,2025-03-12T15:33:04.983329Z,551-11021-1521-1971-199
NGN,38000,withdrawal,2025-03-12T17:36:12.992754Z,981-1981-1521-1561-156
USDT,131.28,deposit,2025-01-18T02:33:36.962801Z,1001-1511-1521-1561-157
NGN,50000,withdrawal,2025-01-18T02:35:41.309387Z,521-11011-1521-1981-1101
NGN,36628,withdrawal,2025-01-18T02:36:08.851386Z,561-11011-1521-1571-151
BTC,0.00099921,deposit,2025-01-18T02:36:30.95702Z,971-1531-1521-1971-156
BTC,0.00101066,deposit,2025-01-18T02:36:37.086566Z,1001-1551-1521-1981-199
BTC,0.00196275,deposit,2025-01-18T02:36:43.38841Z,511-1521-1521-1981-149
BTC,0.00150974,deposit,2025-01-18T02:36:52.933785Z,521-1511-1521-1561-152
NGN,300000,withdrawal,2025-01-18T02:36:57.321408Z,981-11021-1521-1971-156
USDT,25.8477,deposit,2025-01-18T02:37:00.464324Z,561-11011-1521-1571-151
NGN,145519,withdrawal,2025-03-12T15:33:14.832313Z,561-11011-1521-1971-155
NGN,145519,deposit,2025-03-12T15:33:14.837566Z,481-11011-1521-1971-1100
NGN,15000,withdrawal,2025-03-12T12:16:11.376895Z,571-11001-1521-1571-156
NGN,14000,withdrawal,2025-01-18T02:44:44.624451Z,521-11011-1521-1981-1101
NGN,40000,withdrawal,2025-03-12T14:11:42.331878Z,971-1531-1521-1561-1102
NGN,148752,withdrawal,2025-03-12T15:33:18.461989Z,981-1501-1521-1571-197
NGN,148752,deposit,2025-03-12T15:33:18.470519Z,491-1541-1521-1571-156
NGN,365535,deposit,2025-03-12T17:11:09.815637Z,501-1971-1521-1561-157
NGN,10000,withdrawal,2025-04-01T10:54:48.662222Z,481-1531-1521-1571-1101
NGN,1060000,withdrawal,2025-01-18T02:47:33.572696Z,1001-1551-1521-1981-149
NGN,292768,withdrawal,2025-01-18T02:49:04.618828Z,1021-1571-1521-1981-1100
NGN,50000,withdrawal,2025-01-18T02:49:51.699416Z,1001-1511-1521-1561-157
NGN,50000,withdrawal,2025-01-18T02:51:33.173292Z,521-11011-1521-1981-1101
NGN,100000,withdrawal,2025-01-18T02:52:07.476878Z,571-1491-1521-1971-197
BTC,0.00207978,deposit,2025-01-18T02:53:31.431749Z,1011-1491-1521-1981-1102
BTC,0.00090974,deposit,2025-01-18T02:53:43.14353Z,981-1981-1521-1981-1102
BTC,0.00080769,deposit,2025-01-18T02:53:52.673705Z,511-1481-1521-1571-154
NGN,10100,withdrawal,2025-03-12T12:16:29.318453Z,1001-1521-1521-1561-148
NGN,42000,withdrawal,2025-01-18T02:59:27.615788Z,1001-1511-1521-1561-157
NGN,2869411,withdrawal,2025-01-18T03:00:00.546849Z,481-1561-1521-1981-150
NGN,64200,withdrawal,2025-03-12T15:33:26.04339Z,981-1571-1521-1971-151
NGN,20000,withdrawal,2025-01-18T03:00:04.696506Z,571-1511-1521-1561-1102
NGN,15536,withdrawal,2025-01-18T03:00:30.301178Z,1001-11001-1521-1561-154
NGN,645000,withdrawal,2025-01-18T03:00:51.722725Z,571-1541-1521-1981-1101
NGN,117000,withdrawal,2025-01-18T03:01:12.22378Z,971-1531-1521-1971-156
NGN,20100,withdrawal,2025-03-12T12:16:38.763761Z,991-1551-1521-1981-1100
NGN,4100,withdrawal,2025-01-18T03:01:42.7866Z,1021-1511-1521-1571-157
USDT,45.01,deposit,2025-01-18T03:03:52.939294Z,991-1501-1521-1971-148
NGN,239688,withdrawal,2025-01-18T03:05:48.62282Z,571-1561-1521-1561-155
NGN,30005,withdrawal,2025-01-18T03:05:55.581886Z,571-1561-1521-1561-155
NGN,50000,withdrawal,2025-01-18T03:07:51.6354Z,521-11011-1521-1981-1101
USDT,23.967084,deposit,2025-01-18T03:10:24.969588Z,1001-1531-1521-1571-149
NGN,200000,withdrawal,2025-01-18T03:11:02.475522Z,481-1491-1521-1571-156
NGN,23548,withdrawal,2025-01-18T03:13:21.546487Z,991-1501-1521-1971-148
NGN,50000,withdrawal,2025-01-18T03:13:48.418157Z,521-11011-1521-1981-1101
USDT,100.18,deposit,2025-01-18T03:14:33.415475Z,1001-11011-1521-1971-1101
LTC,0.02261155,deposit,2025-01-18T03:15:15.563515Z,501-1481-1521-1971-157
NGN,4795,withdrawal,2025-01-18T03:17:06.255241Z,1021-1511-1521-1571-157
BTC,0.00047933,deposit,2025-01-18T03:18:11.152897Z,501-11011-1521-1981-1102
BTC,0.005551,deposit,2025-01-18T03:18:28.775922Z,531-1501-1521-1561-151
BTC,0.001,deposit,2025-01-18T03:18:34.932824Z,541-1991-1521-1561-157
NGN,9896,withdrawal,2025-01-18T03:18:37.621388Z,991-1561-1521-1971-152
NGN,50000,withdrawal,2025-01-18T03:19:38.603448Z,521-11011-1521-1981-1101
NGN,60000,withdrawal,2025-01-18T03:19:54.322552Z,531-1501-1521-1561-151
NGN,50000,withdrawal,2025-01-18T03:21:57.851551Z,1001-1511-1521-1561-157
NGN,4000,withdrawal,2025-03-12T14:12:41.047007Z,1001-1971-1521-1571-150
SOL,0.39783979,deposit,2025-03-12T17:36:19.44835Z,491-1531-1521-1981-157
USDT,5.558902,withdrawal,2025-03-12T15:33:38.711721Z,971-1531-1521-1561-1102
NGN,2000,deposit,2025-03-12T16:31:42.917692Z,551-11021-1521-1971-199
NGN,7000,withdrawal,2025-03-12T17:36:33.39027Z,991-1491-1521-1971-154
NGN,7000,deposit,2025-03-12T17:36:33.395677Z,481-1531-1521-1971-152
NGN,3600,withdrawal,2025-01-18T03:22:48.969176Z,1001-11011-1521-1971-1101
NGN,60000,withdrawal,2025-01-18T03:23:01.734476Z,571-11011-1521-1971-1101
BTC,0.00043515,deposit,2025-01-18T03:23:57.853288Z,1001-11001-1521-1981-157
ETH,0.06753993,deposit,2025-01-18T03:24:29.379903Z,571-11011-1521-1971-1101
BTC,0.00675612,deposit,2025-01-18T03:25:29.570047Z,541-1991-1521-1561-157
USDT,30.01,deposit,2025-01-18T03:26:48.112379Z,991-1501-1521-1971-148
NGN,9421,withdrawal,2025-03-12T12:17:02.2372Z,1011-1561-1521-1571-198
NGN,5150,deposit,2025-01-18T03:30:31.58714Z,1021-1531-1521-1981-154
NGN,50000,withdrawal,2025-01-18T03:31:13.939226Z,521-11011-1521-1981-1101
LTC,0.128975,withdrawal,2025-01-18T03:21:10.603923Z,541-1981-1521-1571-1101
NGN,30000,withdrawal,2025-03-12T12:17:20.469902Z,511-1551-1521-1571-197
BNB,0.05164773,deposit,2025-01-18T03:33:08.258109Z,1001-11011-1521-1571-1101
NGN,10000,withdrawal,2025-01-18T03:34:02.476966Z,511-1491-1521-1561-1101
NGN,80000,withdrawal,2025-01-18T03:34:52.401782Z,501-11011-1521-1981-1102
NGN,49045,withdrawal,2025-01-18T03:36:59.213434Z,991-1501-1521-1971-148
NGN,6766,withdrawal,2025-01-18T03:37:02.556162Z,1001-11011-1521-1571-1101
NGN,20000,withdrawal,2025-01-18T03:37:56.520408Z,511-1481-1521-1571-154
NGN,50000,withdrawal,2025-01-18T03:38:33.797552Z,521-11011-1521-1981-1101
NGN,49996,withdrawal,2025-01-18T03:41:13.845144Z,481-1571-1521-1971-1101
BTC,0.0019843,deposit,2025-01-18T03:43:09.698647Z,531-1971-1521-1571-150
BTC,0.00430698,deposit,2025-01-18T03:43:17.838677Z,511-1511-1521-1981-150
BTC,0.00141979,deposit,2025-01-18T03:43:22.746461Z,521-1511-1521-1561-152
BTC,0.00027468,deposit,2025-01-18T03:43:40.441892Z,571-1991-1521-1571-153
NGN,100000,deposit,2025-03-12T17:11:30.1701Z,991-1491-1521-1971-154
NGN,40000,withdrawal,2025-01-18T03:44:11.899699Z,531-1561-1521-1971-151
NGN,50000,withdrawal,2025-01-18T03:44:16.38581Z,521-11011-1521-1981-1101
NGN,42228,withdrawal,2025-01-18T03:46:12.333986Z,561-11011-1521-1571-151
USDT,9.69,deposit,2025-01-18T03:46:47.062117Z,561-11011-1521-1571-151
NGN,45401,withdrawal,2025-01-18T03:46:47.952862Z,571-1991-1521-1571-153
NGN,40150,deposit,2025-01-18T03:47:34.578895Z,981-1531-1521-1981-151
NGN,6000,withdrawal,2025-01-18T03:47:44.180528Z,511-1541-1521-1981-198
NGN,100000,deposit,2025-03-12T17:11:39.389446Z,991-1491-1521-1971-154
NGN,6105,withdrawal,2025-01-18T03:48:04.66386Z,511-1541-1521-1981-198
BTC,0.00052539,deposit,2025-01-18T03:49:32.957204Z,531-1541-1521-1561-150
BTC,0.00090278,deposit,2025-01-18T03:49:47.90677Z,521-1511-1521-1561-152
NGN,50000,withdrawal,2025-01-18T03:51:01.999805Z,521-11011-1521-1981-1101
NGN,4634,withdrawal,2025-03-12T14:13:04.137805Z,541-1481-1521-1571-1100
NGN,4634,deposit,2025-03-12T14:13:04.143653Z,551-11021-1521-1971-199
NGN,50200,withdrawal,2025-01-18T03:51:49.32389Z,501-11021-1521-1971-1102
NGN,60000,withdrawal,2025-03-12T12:17:36.085406Z,1011-11001-1521-1981-1101
NGN,157708,deposit,2025-03-12T15:34:04.09331Z,481-11011-1521-1971-1100
NGN,50000,withdrawal,2025-01-18T03:57:49.489511Z,521-11011-1521-1981-1101
SOL,0.381996,withdrawal,2025-01-18T03:53:43.480159Z,1011-1561-1521-1981-151
USDT,11.6,deposit,2025-03-12T12:17:48.730961Z,491-1991-1521-1981-199
NGN,7000,withdrawal,2025-03-12T12:17:52.047254Z,481-11001-1521-1981-149
NGN,50059,withdrawal,2025-01-18T04:00:01.677147Z,481-1981-1521-1561-152
NGN,10600,withdrawal,2025-01-18T04:00:01.942193Z,491-1541-1521-1971-153
NGN,40051,withdrawal,2025-01-18T04:00:04.413389Z,531-1571-1521-1561-198
NGN,53233,withdrawal,2025-01-18T04:00:04.621589Z,541-1481-1521-1571-155
NGN,37293,withdrawal,2025-01-18T04:00:06.65452Z,991-1531-1521-1971-1101
NGN,31563,deposit,2025-03-12T12:18:09.922235Z,1021-1501-1521-1981-157
USDT,20,withdrawal,2025-01-18T03:58:06.820947Z,981-1531-1521-1981-151
NGN,30000,withdrawal,2025-03-12T16:32:41.852846Z,491-11001-1521-1981-152
USDT,33,deposit,2025-01-18T04:01:50.422054Z,521-1501-1521-1981-1101
NGN,50000,withdrawal,2025-01-18T04:03:33.922121Z,521-11011-1521-1981-1101
NGN,50000,withdrawal,2025-01-18T04:04:03.010899Z,541-1991-1521-1561-157
NGN,50000,withdrawal,2025-01-18T04:09:09.478676Z,521-11011-1521-1981-1101
NGN,10000,withdrawal,2025-03-12T17:11:43.629441Z,991-1971-1521-1971-155
NGN,4639,deposit,2025-03-12T17:36:30.691706Z,551-11021-1521-1971-199
NGN,12943,withdrawal,2025-01-18T04:14:17.405951Z,571-11011-1521-1561-150
BTC,0.00183,deposit,2025-01-18T04:17:07.944113Z,571-1491-1521-1971-197
BTC,0.00395687,deposit,2025-01-18T04:17:13.956602Z,481-1491-1521-1561-198
BTC,0.00055049,deposit,2025-01-18T04:17:18.805378Z,971-1981-1521-1971-150
BNB,0.02304482,deposit,2025-01-18T04:18:38.384295Z,1001-1531-1521-1571-149
NGN,13076,withdrawal,2025-01-18T04:18:54.989608Z,481-11001-1521-1981-154
USDT,121.1,deposit,2025-01-18T04:20:36.062852Z,1021-11011-1521-1981-151
NGN,50000,withdrawal,2025-01-18T04:20:55.135957Z,521-11011-1521-1981-1101
BTC,0.00027199,deposit,2025-01-18T04:22:04.805973Z,1001-11001-1521-1561-154
BTC,0.00241088,deposit,2025-01-18T04:22:09.911331Z,991-1971-1521-1571-157
NGN,99500,deposit,2025-01-18T04:22:46.869065Z,571-11021-1521-1981-152
NGN,50300,withdrawal,2025-01-18T04:24:03.651999Z,491-1511-1521-1561-1100
NGN,50000,withdrawal,2025-01-18T04:26:40.34741Z,541-1991-1521-1561-157
NGN,1150060,withdrawal,2025-01-18T04:28:38.45408Z,541-1991-1521-1561-157
NGN,15000,withdrawal,2025-01-18T04:28:42.41512Z,501-1501-1521-1971-197
NGN,27000,withdrawal,2025-05-08T15:19:37.268387Z,481-1561-1521-1561-154
NGN,32443,withdrawal,2025-03-12T14:13:20.18686Z,1001-1521-1521-1971-1102
BTC,0.0017294,deposit,2025-05-08T15:21:50.301898Z,991-1981-1521-1971-153
USDT,91.706,deposit,2025-01-18T04:31:38.894119Z,971-1481-1521-1981-1102
NGN,91055,withdrawal,2025-01-18T04:34:17.769862Z,971-1981-1521-1971-150
NGN,50000,withdrawal,2025-01-18T04:34:52.55293Z,521-11011-1521-1981-1101
NGN,15200,withdrawal,2025-01-18T04:36:34.788151Z,971-11001-1521-1561-197
NGN,5300,deposit,2025-01-18T04:40:39.549612Z,521-1971-1521-1971-155
NGN,44100,withdrawal,2025-01-18T04:41:02.879085Z,541-1991-1521-1561-157
NGN,50000,withdrawal,2025-01-18T04:41:03.886204Z,521-11011-1521-1981-1101
NGN,50000,withdrawal,2025-01-18T04:41:06.183713Z,1021-1971-1521-1571-151
NGN,5100,withdrawal,2025-03-12T14:13:22.074275Z,531-1491-1521-1561-154
BTC,0.00016582,deposit,2025-01-18T04:44:55.487505Z,501-1991-1521-1561-157
BTC,0.0050437,deposit,2025-01-18T04:45:14.232941Z,481-1551-1521-1981-157
USDT,2196.6854,deposit,2025-01-18T04:47:38.518418Z,571-11001-1521-1571-155
NGN,8100,withdrawal,2025-01-18T04:48:19.456551Z,1001-11011-1521-1571-1101
NGN,50000,withdrawal,2025-01-18T04:48:47.329893Z,521-11011-1521-1981-1101
NGN,99500,deposit,2025-01-18T04:50:45.365725Z,571-11021-1521-1981-152
NGN,397450,withdrawal,2025-01-18T04:52:51.26539Z,991-1971-1521-1571-157
USDT,2190,withdrawal,2025-01-18T04:52:48.122658Z,571-11001-1521-1571-155
USDT,30,deposit,2025-01-18T04:55:16.734915Z,491-1551-1521-1971-156
NGN,9650,deposit,2025-01-18T04:56:47.463433Z,521-1971-1521-1971-155
NGN,193500,withdrawal,2025-01-18T04:57:40.030491Z,481-1481-1521-1971-148
NGN,1004000,withdrawal,2025-03-12T12:18:55.813777Z,481-11011-1521-1971-1100
NGN,4500,withdrawal,2025-01-18T05:00:00.981353Z,491-1501-1521-1571-157
NGN,9100,withdrawal,2025-01-18T05:00:01.232579Z,501-1981-1521-1981-149
NGN,5000,withdrawal,2025-01-18T05:00:02.906274Z,531-1531-1521-1561-198
NGN,4000,withdrawal,2025-01-18T05:00:05.994305Z,551-1971-1521-1981-199
NGN,32171,withdrawal,2025-01-18T05:00:06.347375Z,551-11001-1521-1971-198
NGN,2000,withdrawal,2025-01-18T05:00:08.757128Z,571-1551-1521-1971-154
NGN,30100,withdrawal,2025-01-18T05:00:09.522723Z,971-1531-1521-1971-1101
NGN,52484,withdrawal,2025-01-18T05:00:10.124431Z,991-1491-1521-1571-154
NGN,20000,withdrawal,2025-01-18T05:00:12.574665Z,1011-11021-1521-1981-154
NGN,20000,withdrawal,2025-01-18T05:00:12.774149Z,1011-11021-1521-1981-154
NGN,100000,withdrawal,2025-01-18T05:00:23.418438Z,481-1481-1521-1971-148
NGN,203272,withdrawal,2025-03-12T14:13:37.874865Z,561-1991-1521-1561-157
NGN,50828,withdrawal,2025-01-18T05:01:53.712125Z,991-1501-1521-1981-199
NGN,50000,withdrawal,2025-01-18T05:02:16.130932Z,1011-1481-1521-1971-148
NGN,49037,withdrawal,2025-01-18T05:06:01.881012Z,491-1551-1521-1971-156
NGN,250000,withdrawal,2025-03-12T12:19:18.791021Z,991-1491-1521-1971-197
NGN,5000,deposit,2025-03-12T12:19:20.261863Z,551-11021-1521-1971-199
BTC,0.000783,deposit,2025-01-18T05:08:57.973496Z,991-1501-1521-1981-199
BTC,0.00241823,deposit,2025-01-18T05:09:01.279973Z,561-11021-1521-1981-1100
BTC,0.00023828,deposit,2025-01-18T05:09:06.68645Z,561-11011-1521-1971-155
BTC,0.00043876,deposit,2025-01-18T05:09:08.463058Z,521-1561-1521-1561-151
NGN,1020042,withdrawal,2025-01-18T05:13:19.675212Z,991-1981-1521-1981-197
NGN,16695,withdrawal,2025-01-18T05:14:34.974963Z,1001-1571-1521-1971-154
NGN,5000,withdrawal,2025-01-18T05:14:59.734984Z,1021-1511-1521-1571-157
NGN,30100,withdrawal,2025-03-12T15:34:31.275224Z,511-1531-1521-1971-157
NGN,10000,withdrawal,2025-03-12T15:34:38.919492Z,1021-1491-1521-1571-1102
NGN,324500,withdrawal,2025-03-12T15:34:41.360992Z,551-1571-1521-1981-157
NGN,12000,withdrawal,2025-01-18T05:15:09.474122Z,501-1501-1521-1971-197
NGN,20020,withdrawal,2025-01-18T11:04:21.925344Z,531-11011-1521-1971-1101
NGN,90000,withdrawal,2025-01-18T05:16:46.935281Z,1001-1991-1521-1571-1101
NGN,5000,withdrawal,2025-01-18T05:17:56.122651Z,511-1491-1521-1571-1101
NGN,7050,withdrawal,2025-01-18T05:19:12.250589Z,1001-1561-1521-1971-154
NGN,60000,withdrawal,2025-01-18T05:19:35.780234Z,561-11021-1521-1981-1100
NGN,3000,withdrawal,2025-01-18T05:22:23.585697Z,991-1481-1521-1561-197
NGN,6000,withdrawal,2025-01-18T05:23:02.25306Z,571-1981-1521-1971-154
NGN,17700,withdrawal,2025-01-18T05:23:12.155922Z,551-1501-1521-1571-153
BTC,0.00027029,deposit,2025-01-18T05:23:25.706794Z,491-11011-1521-1561-152
NGN,72110,withdrawal,2025-01-18T05:23:34.267862Z,511-11001-1521-1571-157
BTC,0.00311093,deposit,2025-01-18T05:23:35.119345Z,521-11001-1521-1561-198
NGN,202000,deposit,2025-01-18T05:23:52.921077Z,491-1541-1521-1571-156
NGN,173389,withdrawal,2025-01-18T05:24:04.136835Z,551-1511-1521-1571-155
NGN,602000,withdrawal,2025-01-18T05:24:17.846244Z,991-1541-1521-1971-156
ETH,0.00966169,deposit,2025-01-18T05:24:23.894213Z,981-1571-1521-1571-150
NGN,17679,withdrawal,2025-01-18T05:24:41.719501Z,1001-11011-1521-1561-148
SOL,0.03,withdrawal,2025-01-18T05:20:15.891701Z,511-1481-1521-1971-154
NGN,60000,withdrawal,2025-01-18T05:25:55.587214Z,561-11021-1521-1981-1100
NGN,1400,deposit,2025-01-18T05:26:29.719323Z,491-1981-1521-1561-150
NGN,6109,withdrawal,2025-01-18T05:27:21.32912Z,571-1981-1521-1971-154
NGN,10000,withdrawal,2025-01-18T05:28:19.384646Z,1011-1501-1521-1971-198
NGN,10000,withdrawal,2025-03-12T16:33:00.248094Z,971-1971-1521-1971-156
NGN,10000,deposit,2025-03-12T16:33:00.253266Z,551-11021-1521-1971-199
USDT,68.974791,deposit,2025-03-12T17:45:20.248065Z,991-1491-1521-1971-152
SOL,0.04,deposit,2025-01-18T05:29:07.744155Z,1021-11011-1521-1981-157
NGN,2000000,withdrawal,2025-01-18T05:29:07.130882Z,501-1971-1521-1561-157
NGN,700457,withdrawal,2025-01-18T05:29:15.077526Z,971-11011-1521-1571-150
NGN,50000,withdrawal,2025-03-12T17:50:20.458928Z,551-1561-1521-1981-1101
NGN,50000,withdrawal,2025-01-18T05:30:13.017413Z,1011-1981-1521-1971-1102
NGN,86715,withdrawal,2025-01-18T05:32:27.949165Z,551-1491-1521-1981-153
BNB,0.05207983,deposit,2025-01-18T05:30:35.401317Z,1001-11011-1521-1571-1101
NGN,230500,withdrawal,2025-01-18T05:31:57.092062Z,481-1541-1521-1981-1101
NGN,40730,withdrawal,2025-01-18T05:32:12.299779Z,1021-11011-1521-1981-157
USDT,7498.4,deposit,2025-01-18T05:32:23.934003Z,1021-1551-1521-1981-1102
NGN,20000,withdrawal,2025-01-18T05:33:12.735868Z,551-1541-1521-1981-199
NGN,17240,withdrawal,2025-01-18T05:33:29.361595Z,561-11011-1521-1971-155
USDT,40,deposit,2025-01-18T05:35:58.341219Z,1011-11021-1521-1981-1102
NGN,20000,withdrawal,2025-01-18T05:37:52.551145Z,1011-1981-1521-1971-1102
NGN,74613,withdrawal,2025-01-18T05:38:14.2494Z,501-1481-1521-1981-149
BTC,0.00096554,deposit,2025-01-18T05:38:17.639711Z,981-1481-1521-1971-1100
NGN,4632,withdrawal,2025-03-12T14:14:25.430341Z,561-1531-1521-1981-198
NGN,60000,withdrawal,2025-01-18T05:39:21.580952Z,521-1521-1521-1981-156
USDT,699.53,deposit,2025-01-18T05:39:29.460879Z,571-1551-1521-1971-197
NGN,60000,withdrawal,2025-01-18T05:41:02.955439Z,551-11021-1521-1571-197
NGN,20000,withdrawal,2025-03-12T12:20:45.694094Z,561-1491-1521-1561-150
NGN,1097,withdrawal,2025-03-12T14:14:22.362226Z,991-1971-1521-1971-149
BTC,0.00015483,deposit,2025-03-12T15:34:56.420577Z,561-1551-1521-1981-152
NGN,50000,withdrawal,2025-01-18T05:46:08.78251Z,981-1571-1521-1571-150
NGN,1900,withdrawal,2025-01-18T05:46:58.992462Z,981-1571-1521-1571-150
NGN,10150,deposit,2025-01-18T05:49:07.702924Z,1021-1511-1521-1971-148
USDT,438.0571,deposit,2025-01-18T05:51:07.752774Z,571-11001-1521-1571-155
NGN,11970,withdrawal,2025-01-18T05:51:23.067197Z,521-1971-1521-1971-155
TRX,19,deposit,2025-01-18T05:51:29.326644Z,981-1531-1521-1971-149
NGN,19950,withdrawal,2025-03-12T15:35:13.849641Z,1001-1991-1521-1971-154
